system,intent_id,rep,complexity,ue_band,scenario,deployment_time_s,config_error_rate,resource_accuracy,interventions,intent_to_deploy_accuracy,policy_violation_rate,error
qwen25_7b,N04,0,medium,500,sinusoidal-autoscale,12.55,0.2,0.8041,0,0,0.2,
qwen25_7b,N04,1,medium,500,sinusoidal-autoscale,12.682,0.2,0.8041,0,0,0.2,
qwen25_7b,N04,2,medium,500,sinusoidal-autoscale,17.889,0.2,0.8041,0,0,0.2,
qwen25_7b,N04,3,medium,500,sinusoidal-autoscale,13.066,0.2,0.8041,0,0,0.2,
qwen25_7b,N04,4,medium,500,sinusoidal-autoscale,12.6,0.2,0.8041,0,0,0.2,
qwen25_7b,N05,0,medium,200,sinusoidal-autoscale,13.11,0.2,0.9474,0,0,0.2,
qwen25_7b,N05,1,medium,200,sinusoidal-autoscale,11.93,0.1111,0.9474,0,0,0.2,
qwen25_7b,N05,2,medium,200,sinusoidal-autoscale,12.822,0.2,0.9474,0,0,0.2,
qwen25_7b,N05,3,medium,200,sinusoidal-autoscale,12.785,0.2,0.9474,0,0,0.2,
qwen25_7b,N05,4,medium,200,sinusoidal-autoscale,11.815,0.1111,0.9474,0,0,0.2,
qwen25_7b,N06,0,medium,50,fault-HA,16.241,0.0,0.7013,1,0,0.2,
qwen25_7b,N06,1,medium,50,fault-HA,15.933,0.0,0.7013,1,0,0.2,
qwen25_7b,N06,2,medium,50,fault-HA,11.128,0.0,0.7013,1,0,0.2,Topology has issues: Connection references unknown VNF: internet
qwen25_7b,N06,3,medium,50,fault-HA,10.408,0.0,0.7013,1,0,0.2,
qwen25_7b,N06,4,medium,50,fault-HA,11.018,0.0,0.7013,1,0,0.2,
qwen25_7b,N07,0,medium,500,bursty-headroom,10.782,0.0,0.7957,1,0,0.2,
qwen25_7b,N07,1,medium,500,bursty-headroom,10.971,0.0,0.7957,1,0,0.2,
qwen25_7b,N07,2,medium,500,bursty-headroom,11.198,0.0,0.7957,1,0,0.2,
qwen25_7b,N07,3,medium,500,bursty-headroom,11.221,0.0,0.7957,1,0,0.2,
qwen25_7b,N07,4,medium,500,bursty-headroom,11.202,0.0,0.7957,1,0,0.2,
qwen25_7b,N08,0,medium,200,fault-HA,13.0,0.2,0.6147,0,0,0.2,
qwen25_7b,N08,1,medium,200,fault-HA,12.832,0.2,0.6147,0,0,0.2,
qwen25_7b,N08,2,medium,200,fault-HA,13.065,0.2,0.6147,0,0,0.2,
qwen25_7b,N08,3,medium,200,fault-HA,12.606,0.2,0.6147,0,0,0.2,
qwen25_7b,N08,4,medium,200,fault-HA,12.673,0.2,0.6147,0,0,0.2,
qwen25_7b,C01,0,complex,500,fault-HA,10.939,0.0,0.5271,1,0,0.2,
qwen25_7b,C01,1,complex,500,fault-HA,10.341,0.0,0.5276,1,0,0.2,
qwen25_7b,C01,2,complex,500,fault-HA,11.195,0.0,0.5271,1,0,0.2,
qwen25_7b,C01,3,complex,500,fault-HA,10.935,0.0,0.5271,1,0,0.2,
qwen25_7b,C01,4,complex,500,fault-HA,10.933,0.0,0.5271,1,0,0.2,
qwen25_7b,C02,0,complex,500,steady,10.79,0.0,0.4382,1,0,0.2,
qwen25_7b,C02,1,complex,500,steady,11.053,0.0,0.4382,1,0,0.2,
qwen25_7b,C02,2,complex,500,steady,10.99,0.0,0.4382,1,0,0.2,
qwen25_7b,C02,3,complex,500,steady,10.848,0.0,0.4382,1,0,0.2,
qwen25_7b,C02,4,complex,500,steady,10.914,0.0,0.4382,1,0,0.2,
qwen25_7b,C03,0,complex,200,fault-HA,10.85,0.125,0.5862,1,0,0.2,
qwen25_7b,C03,1,complex,200,fault-HA,11.109,0.1111,0.5876,1,0,0.2,
qwen25_7b,C03,2,complex,200,fault-HA,11.827,0.1111,0.5876,1,0,0.2,
qwen25_7b,C03,3,complex,200,fault-HA,11.171,0.125,0.5862,1,0,0.2,
qwen25_7b,C03,4,complex,200,fault-HA,11.476,0.1111,0.5876,1,0,0.2,
qwen25_7b,C04,0,complex,200,steady,11.703,0.1111,0.9296,1,0,0.2,
qwen25_7b,C04,1,complex,200,steady,12.093,0.1111,0.9296,1,0,0.2,
qwen25_7b,C04,2,complex,200,steady,10.571,0.0,0.9296,1,0,0.2,
qwen25_7b,C04,3,complex,200,steady,11.688,0.1111,0.9296,1,0,0.2,
qwen25_7b,C04,4,complex,200,steady,10.169,0.125,0.9214,1,0,0.2,
qwen25_7b,C05,0,complex,500,bursty-headroom,11.406,0.1111,0.3592,1,0,0.2,
qwen25_7b,C05,1,complex,500,bursty-headroom,16.847,0.1111,0.3592,1,0,0.2,
qwen25_7b,C05,2,complex,500,bursty-headroom,13.012,0.2,0.3592,1,0,0.2,
qwen25_7b,C05,3,complex,500,bursty-headroom,12.575,0.1111,0.3592,1,0,0.2,
qwen25_7b,C05,4,complex,500,bursty-headroom,17.785,0.2,0.3592,1,0,0.2,
qwen25_7b,C06,0,complex,500,steady,17.136,0.1111,0.6276,1,0,0.2,
qwen25_7b,C06,1,complex,500,steady,11.932,0.1111,0.6276,1,0,0.2,
qwen25_7b,C06,2,complex,500,steady,17.371,0.1111,0.6276,1,0,0.2,
qwen25_7b,C06,3,complex,500,steady,10.392,0.0,0.6276,1,0,0.2,
qwen25_7b,C06,4,complex,500,steady,11.04,0.0,0.6276,1,0,0.2,
qwen25_7b,C07,0,complex,200,fault-HA,11.153,0.1111,0.6232,1,0,0.2,
qwen25_7b,C07,1,complex,200,fault-HA,12.473,0.2222,0.6173,1,0,0.2,Topology has issues: Connection references unknown VNF: central_ai_processing_unit
qwen25_7b,C07,2,complex,200,fault-HA,10.012,0.125,0.6173,1,0,0.2,
qwen25_7b,C07,3,complex,200,fault-HA,11.344,0.1111,0.6232,1,0,0.2,
qwen25_7b,C07,4,complex,200,fault-HA,9.985,0.125,0.6173,1,0,0.2,
qwen25_7b,C08,0,complex,500,steady,10.956,0.0,0.7109,1,0,0.2,
qwen25_7b,C08,1,complex,500,steady,11.733,0.1111,0.7109,1,0,0.2,
qwen25_7b,C08,2,complex,500,steady,10.094,0.125,0.6933,1,0,0.2,
qwen25_7b,C08,3,complex,500,steady,12.201,0.1111,0.7109,1,0,0.2,
qwen25_7b,C08,4,complex,500,steady,10.604,0.0,0.7109,1,0,0.2,
qwen25_7b,C09,0,complex,50,steady,6.317,0.0,0.7008,1,0,0.2,
qwen25_7b,C09,1,complex,50,steady,6.046,0.0,0.7008,1,0,0.2,
qwen25_7b,C09,2,complex,50,steady,6.049,0.0,0.7008,1,0,0.2,
qwen25_7b,C09,3,complex,50,steady,7.294,0.0,0.7619,0,0,0.2,
qwen25_7b,C09,4,complex,50,steady,6.113,0.0,0.7008,1,0,0.2,
qwen25_7b,N09,0,complex,200,bursty-headroom,11.232,0.0,0.8796,1,0,0.2,
qwen25_7b,N09,1,complex,200,bursty-headroom,11.158,0.0,0.8796,1,0,0.2,
qwen25_7b,N09,2,complex,200,bursty-headroom,10.839,0.0,0.8796,1,0,0.2,
qwen25_7b,N09,3,complex,200,bursty-headroom,11.051,0.0,0.8796,1,0,0.2,
qwen25_7b,N09,4,complex,200,bursty-headroom,10.74,0.0,0.8796,1,0,0.2,
qwen25_7b,N10,0,complex,200,sinusoidal-autoscale,11.34,0.0,0.9155,1,0,0.2,
qwen25_7b,N10,1,complex,200,sinusoidal-autoscale,10.526,0.0,0.9155,1,0,0.2,
qwen25_7b,N10,2,complex,200,sinusoidal-autoscale,11.104,0.0,0.9155,1,0,0.2,
qwen25_7b,N10,3,complex,200,sinusoidal-autoscale,11.054,0.0,0.9155,1,0,0.2,
qwen25_7b,N10,4,complex,200,sinusoidal-autoscale,12.666,0.2,0.9155,1,0,0.2,
qwen25_7b,N11,0,complex,500,sinusoidal-autoscale,12.726,0.2,0.7871,1,0,0.2,
qwen25_7b,N11,1,complex,500,sinusoidal-autoscale,13.178,0.2,0.7871,1,0,0.2,
qwen25_7b,N11,2,complex,500,sinusoidal-autoscale,13.236,0.2,0.7871,1,0,0.2,
qwen25_7b,N11,3,complex,500,sinusoidal-autoscale,11.823,0.1111,0.7871,1,0,0.2,
qwen25_7b,N11,4,complex,500,sinusoidal-autoscale,11.862,0.1111,0.7871,1,0,0.2,
deepseek_r1_7b,S01,0,simple,50,steady,22.041,0.0,0.8477,1,0,0.2,Topology has issues: Connection references unknown VNF: eMBB-slice; Connection references unknown VNF: MTC-slice
deepseek_r1_7b,S01,1,simple,50,steady,26.259,0.2,0.9175,0,0,0.2,Topology has issues: Connection references unknown VNF: oai-ue
deepseek_r1_7b,S01,2,simple,50,steady,25.453,0.2,0.926,0,0,0.2,
deepseek_r1_7b,S01,3,simple,50,steady,42.032,0.0,0.926,0,0,0.2,Topology has issues: Connection references unknown VNF: ueransim-gnb; Connection references unknown VNF: ueransim-ue
deepseek_r1_7b,S01,4,simple,50,steady,30.292,0.0,0.8984,0,0,0.2,Topology has issues: Duplicate VNF name: oai-upf
deepseek_r1_7b,S02,0,simple,200,steady,27.9,0.2,0.9926,0,0,0.2,
deepseek_r1_7b,S02,1,simple,200,steady,51.657,0.2,0.9926,0,0,0.2,Topology has issues: Connection references unknown VNF: oai-gnb
deepseek_r1_7b,S02,2,simple,200,steady,35.578,0.2,0.9926,0,0,0.2,Topology has issues: Connection references unknown VNF: oai-ue; Connection references unknown VNF: oai-ue
deepseek_r1_7b,S02,3,simple,200,steady,49.799,0.2,0.9841,0,0,0.2,
deepseek_r1_7b,S02,4,simple,200,steady,24.156,0.2,0.9926,0,0,0.2,
deepseek_r1_7b,S03,0,simple,50,steady,37.142,0.0,0.7619,0,0,0.2,
deepseek_r1_7b,S03,1,simple,50,steady,23.571,1.0,0.0,1,0,0.2,
deepseek_r1_7b,S03,2,simple,50,steady,21.884,0.0,0.8217,0,0,0.2,
deepseek_r1_7b,S03,3,simple,50,steady,78.637,0.0,0.7008,1,0,0.2,Topology has issues: Connection references unknown VNF: slice-eMBB
deepseek_r1_7b,S03,4,simple,50,steady,37.693,0.2,0.8646,0,0,0.2,Topology has issues: Connection references unknown VNF: oai-ue
deepseek_r1_7b,S04,0,simple,50,steady,24.942,1.0,0.0,1,0,0.2,Topology has issues: Connection references unknown VNF: amf-vnf; Connection references unknown VNF: nr-ue-vnf
deepseek_r1_7b,S04,1,simple,50,steady,21.069,0.0,0.8332,1,0,0.2,Topology has issues: Duplicate VNF name: oai-nrf; Duplicate VNF name: oai-upf
deepseek_r1_7b,S04,2,simple,50,steady,27.198,0.2,0.926,0,0,0.2,Topology has issues: Connection references unknown VNF: oai-ueransim-gnb; Connection references unknown VNF: oai-ueransim-ue
deepseek_r1_7b,S04,3,simple,50,steady,21.345,0.0,0.839,1,0,0.2,
deepseek_r1_7b,S04,4,simple,50,steady,24.552,0.0,1.0,1,0,0.2,Topology has issues: Connection references unknown VNF: oai-upf; Connection references unknown VNF: oai-nrf
deepseek_r1_7b,S05,0,simple,200,steady,26.662,0.2,0.9238,0,0,0.2,Topology has issues: Connection references unknown VNF: oai-gnb; Connection references unknown VNF: oai-ue
deepseek_r1_7b,S05,1,simple,200,steady,30.301,0.2,0.9153,0,0,0.2,
deepseek_r1_7b,S05,2,simple,200,steady,27.986,0.0,0.8861,0,0,0.2,
deepseek_r1_7b,S05,3,simple,200,steady,18.543,0.0,0.8888,1,0,0.2,
deepseek_r1_7b,S05,4,simple,200,steady,28.538,0.2,0.9238,0,0,0.2,Topology has issues: Connection references unknown VNF: oai-ueransim-gnb
deepseek_r1_7b,S06,0,simple,50,steady,52.448,0.0,0.9327,1,0,0.2,
deepseek_r1_7b,S06,1,simple,50,steady,93.542,0.0,0.8631,0,0,0.2,
deepseek_r1_7b,S06,2,simple,50,steady,23.175,0.0,0.712,1,0,0.2,
deepseek_r1_7b,S06,3,simple,50,steady,22.111,1.0,0.0,1,0,0.2,
deepseek_r1_7b,S06,4,simple,50,steady,30.902,0.0,0.7702,0,0,0.2,
deepseek_r1_7b,N01,0,simple,500,steady,24.01,0.2,0.8041,0,0,0.2,
deepseek_r1_7b,N01,1,simple,500,steady,19.922,0.0,0.0,1,0,0.0,'dict' object has no attribute 'lower'
deepseek_r1_7b,N01,2,simple,500,steady,26.463,0.2,0.8041,0,0,0.2,Topology has issues: Connection references unknown VNF: oai-ueransim-gnb
deepseek_r1_7b,N01,3,simple,500,steady,44.329,0.0,0.7811,0,0,0.2,Topology has issues: Duplicate VNF name: oai-upf; Duplicate VNF name: oai-udm
deepseek_r1_7b,N01,4,simple,500,steady,21.288,0.0,0.6643,1,0,0.2,
deepseek_r1_7b,M01,0,medium,500,steady,27.772,0.2,0.9927,0,0,0.2,Topology has issues: Connection references unknown VNF: oai-gnb; Connection references unknown VNF: oai_ue
deepseek_r1_7b,M01,1,medium,500,steady,29.137,0.2,0.9842,0,0,0.2,Topology has issues: Connection references unknown VNF: oai-ueransim-gnb; Connection references unknown VNF: oai-ueransim-ue
deepseek_r1_7b,M01,2,medium,500,steady,33.272,0.2,0.9927,0,0,0.2,
deepseek_r1_7b,M01,3,medium,500,steady,31.187,0.2,0.9927,0,0,0.2,Topology has issues: Connection references unknown VNF: oai-gnb; Connection references unknown VNF: oai-ue
deepseek_r1_7b,M01,4,medium,500,steady,19.778,0.4,1.0,1,0,0.2,
deepseek_r1_7b,M02,0,medium,200,steady,52.126,0.2,0.9686,0,0,0.2,Topology has issues: Connection references unknown VNF: oai-ausm
deepseek_r1_7b,M02,1,medium,200,steady,26.75,1.0,0.0,1,0,0.2,
deepseek_r1_7b,M02,2,medium,200,steady,20.986,0.125,0.9715,1,0,0.2,Topology has issues: Duplicate VNF name: oai-nssf
deepseek_r1_7b,M02,3,medium,200,steady,33.328,0.2,0.9686,0,0,0.2,
deepseek_r1_7b,M02,4,medium,200,steady,24.831,0.2,0.9686,0,0,0.2,
deepseek_r1_7b,M03,0,medium,500,fault-HA,54.956,0.3333,0.7181,0,0,0.2,
deepseek_r1_7b,M03,1,medium,500,fault-HA,40.849,0.0,0.7019,1,0,0.2,
deepseek_r1_7b,M03,2,medium,500,fault-HA,32.52,0.2,0.6978,0,0,0.2,
deepseek_r1_7b,M03,3,medium,500,fault-HA,41.025,0.2,0.6922,0,0,0.2,
deepseek_r1_7b,M03,4,medium,500,fault-HA,28.73,1.0,0.0,1,0,0.2,Topology has issues: Connection references unknown VNF: oai-ue-001-001; Connection references unknown VNF: oai-ue-001-001
deepseek_r1_7b,M04,0,medium,500,steady,34.753,0.0,0.5165,0,0,0.2,
deepseek_r1_7b,M04,1,medium,500,steady,33.952,0.2,0.5684,0,0,0.2,
deepseek_r1_7b,M04,2,medium,500,steady,19.062,0.0,0.351,1,0,0.2,Topology has issues: Connection references unknown VNF: eNB_slice
deepseek_r1_7b,M04,3,medium,500,steady,24.091,0.3,0.6026,1,0,0.2,
deepseek_r1_7b,M04,4,medium,500,steady,29.127,0.2,0.5769,0,0,0.2,
deepseek_r1_7b,M05,0,medium,500,steady,27.885,0.2,0.4868,0,0,0.2,
deepseek_r1_7b,M05,1,medium,500,steady,51.289,0.2,0.5042,0,0,0.2,Topology has issues: Connection references unknown VNF: oai-ueransim-gnb; Connection references unknown VNF: oai-ueransim-gnb; Connection references unknown VNF: oai-ueransim-ue
deepseek_r1_7b,M05,2,medium,500,steady,30.591,0.2,0.4957,0,0,0.2,
deepseek_r1_7b,M05,3,medium,500,steady,48.483,0.2,0.5042,0,0,0.2,
deepseek_r1_7b,M05,4,medium,500,steady,40.78,0.2,0.5042,0,0,0.2,
deepseek_r1_7b,M06,0,medium,200,fault-HA,25.955,0.0,0.7301,0,0,0.2,Topology has issues: Connection references unknown VNF: Slice1; Connection references unknown VNF: Slice2; Connection references unknown VNF: Slice1; Connection references unknown VNF: Slice3; Connection references unknown VNF: Slice2; Connection references unknown VNF: Slice3
deepseek_r1_7b,M06,1,medium,200,fault-HA,43.945,0.0,0.8815,1,0,0.2,Topology has issues: Connection references unknown VNF: gNB; Connection references unknown VNF: slice_eMBB
deepseek_r1_7b,M06,2,medium,200,fault-HA,16.758,0.0,0.7201,1,0,0.2,
deepseek_r1_7b,M06,3,medium,200,fault-HA,43.134,0.0,0.0,1,0,0.0,'dict' object has no attribute 'lower'
deepseek_r1_7b,M06,4,medium,200,fault-HA,37.199,0.2,0.6976,0,0,0.2,Topology has issues: Connection references unknown VNF: oai-ueransim-gnb; Connection references unknown VNF: oai-ueransim-ue
deepseek_r1_7b,M07,0,medium,200,steady,43.829,0.0,0.0,1,0,0.0,'dict' object has no attribute 'lower'
deepseek_r1_7b,M07,1,medium,200,steady,64.875,0.2,0.9443,0,0,0.2,Topology has issues: Connection references unknown VNF: oai-nSSF; Connection references unknown VNF: oai-ueransim-gnb; Connection references unknown VNF: oai-ueransim-gnb; Connection references unknown VNF: oai-ue
deepseek_r1_7b,M07,2,medium,200,steady,43.918,0.2,0.9443,0,0,0.2,
deepseek_r1_7b,M07,3,medium,200,steady,28.435,0.2,0.9443,0,0,0.2,
deepseek_r1_7b,M07,4,medium,200,steady,19.802,0.0,0.9415,0,0,0.2,
deepseek_r1_7b,M08,0,medium,500,bursty-headroom,25.84,0.0,0.0,1,0,0.0,'str' object has no attribute 'get'
deepseek_r1_7b,M08,1,medium,500,bursty-headroom,28.285,0.2,0.4001,0,0,0.2,
deepseek_r1_7b,M08,2,medium,500,bursty-headroom,33.633,0.0,0.4011,0,0,0.2,
deepseek_r1_7b,M08,3,medium,500,bursty-headroom,35.036,0.2,0.3827,0,0,0.2,
deepseek_r1_7b,M08,4,medium,500,bursty-headroom,33.246,0.0,0.4533,1,0,0.2,
deepseek_r1_7b,M09,0,medium,200,steady,29.753,0.0,0.9389,0,0,0.2,
deepseek_r1_7b,M09,1,medium,200,steady,21.499,0.0,0.9167,1,0,0.2,
deepseek_r1_7b,M09,2,medium,200,steady,31.279,0.2,0.9389,0,0,0.2,
deepseek_r1_7b,M09,3,medium,200,steady,25.804,0.25,0.9334,0,0,0.2,
deepseek_r1_7b,M09,4,medium,200,steady,27.984,0.0,0.9201,1,0,0.2,
deepseek_r1_7b,M10,0,medium,200,steady,42.464,0.2,0.872,0,0,0.2,Topology has issues: Connection references unknown VNF: oai-ue
deepseek_r1_7b,M10,1,medium,200,steady,65.01,0.125,0.8815,1,0,0.2,
deepseek_r1_7b,M10,2,medium,200,steady,11.806,0.0,0.0,1,0,0.0,'list' object has no attribute 'get'
deepseek_r1_7b,M10,3,medium,200,steady,51.239,0.0,0.0,1,0,0.0,No configuration artifacts provided — run VNF Configurator first
deepseek_r1_7b,M10,4,medium,200,steady,46.318,0.2,0.872,0,0,0.2,
deepseek_r1_7b,N02,0,medium,50,steady,24.28,0.2,0.8999,0,0,0.2,
deepseek_r1_7b,N02,1,medium,50,steady,70.794,0.0,0.8891,1,0,0.2,
deepseek_r1_7b,N02,2,medium,50,steady,92.706,0.2,0.8999,0,0,0.2,Topology has issues: Connection references unknown VNF: oai-gnb; Connection references unknown VNF: oai-ue; Connection references unknown VNF: oai-gnb
deepseek_r1_7b,N02,3,medium,50,steady,18.228,0.5,0.8048,1,0,0.2,
deepseek_r1_7b,N02,4,medium,50,steady,26.699,0.0,0.831,1,0,0.2,
deepseek_r1_7b,N03,0,medium,200,bursty-headroom,21.936,0.2,0.9238,0,0,0.2,
deepseek_r1_7b,N03,1,medium,200,bursty-headroom,20.408,0.0,0.8888,1,0,0.2,
deepseek_r1_7b,N03,2,medium,200,bursty-headroom,81.678,0.6154,0.9268,1,0,0.2,
deepseek_r1_7b,N03,3,medium,200,bursty-headroom,24.601,0.3333,0.8722,1,0,0.2,
deepseek_r1_7b,N03,4,medium,200,bursty-headroom,53.029,0.2,0.9153,0,0,0.2,
deepseek_r1_7b,N04,0,medium,500,sinusoidal-autoscale,33.263,0.2,0.7956,0,0,0.2,
deepseek_r1_7b,N04,1,medium,500,sinusoidal-autoscale,23.281,0.0,0.7513,0,0,0.2,
deepseek_r1_7b,N04,2,medium,500,sinusoidal-autoscale,24.334,0.2,0.7956,0,0,0.2,
deepseek_r1_7b,N04,3,medium,500,sinusoidal-autoscale,56.038,0.2,0.7956,0,0,0.2,
deepseek_r1_7b,N04,4,medium,500,sinusoidal-autoscale,26.799,0.2,0.7956,0,0,0.2,
deepseek_r1_7b,N05,0,medium,200,sinusoidal-autoscale,24.907,0.2,0.93,0,0,0.2,Topology has issues: Connection references unknown VNF: oai-ueransim-gnb
deepseek_r1_7b,N05,1,medium,200,sinusoidal-autoscale,25.748,0.2,0.9389,0,0,0.2,
deepseek_r1_7b,N05,2,medium,200,sinusoidal-autoscale,25.582,0.2,0.9389,0,0,0.2,
deepseek_r1_7b,N05,3,medium,200,sinusoidal-autoscale,20.903,0.2,0.9474,0,0,0.2,
deepseek_r1_7b,N05,4,medium,200,sinusoidal-autoscale,29.555,0.2,0.93,0,0,0.2,
deepseek_r1_7b,N06,0,medium,50,fault-HA,33.388,0.25,0.7258,1,0,0.2,
deepseek_r1_7b,N06,1,medium,50,fault-HA,82.529,0.0,0.7062,1,0,0.2,
deepseek_r1_7b,N06,2,medium,50,fault-HA,58.859,0.2,0.7013,1,0,0.2,
deepseek_r1_7b,N06,3,medium,50,fault-HA,25.065,0.2,0.7013,1,0,0.2,
deepseek_r1_7b,N06,4,medium,50,fault-HA,35.562,0.0,0.7112,1,0,0.2,
deepseek_r1_7b,N07,0,medium,500,bursty-headroom,27.208,0.3,0.7834,1,0,0.2,
deepseek_r1_7b,N07,1,medium,500,bursty-headroom,28.854,0.2,0.7957,1,0,0.2,Topology has issues: Connection references unknown VNF: oai-nSSF
deepseek_r1_7b,N07,2,medium,500,bursty-headroom,41.794,0.2,0.8036,0,0,0.2,
deepseek_r1_7b,N07,3,medium,500,bursty-headroom,82.133,0.25,0.7513,1,0,0.2,Topology has issues: Connection references unknown VNF: oai-udr
deepseek_r1_7b,N07,4,medium,500,bursty-headroom,24.504,0.0,0.7957,1,0,0.2,
deepseek_r1_7b,N08,0,medium,200,fault-HA,19.845,0.0,0.5498,1,0,0.2,
deepseek_r1_7b,N08,1,medium,200,fault-HA,48.125,0.3333,0.5886,0,0,0.2,
deepseek_r1_7b,N08,2,medium,200,fault-HA,27.412,0.2,0.6147,0,0,0.2,
deepseek_r1_7b,N08,3,medium,200,fault-HA,46.401,0.0,0.5886,0,0,0.2,
deepseek_r1_7b,N08,4,medium,200,fault-HA,22.415,0.4444,0.6007,1,0,0.2,
deepseek_r1_7b,C01,0,complex,500,fault-HA,31.024,0.0,0.5372,0,0,0.2,
deepseek_r1_7b,C01,1,complex,500,fault-HA,25.979,0.2,0.5319,1,0,0.2,
deepseek_r1_7b,C01,2,complex,500,fault-HA,26.589,0.2,0.5319,1,0,0.2,
deepseek_r1_7b,C01,3,complex,500,fault-HA,47.671,0.2,0.5319,1,0,0.2,
deepseek_r1_7b,C01,4,complex,500,fault-HA,74.086,0.2,0.5372,0,0,0.2,
deepseek_r1_7b,C02,0,complex,500,steady,40.028,0.0,0.4459,0,0,0.2,
deepseek_r1_7b,C02,1,complex,500,steady,42.643,0.2,0.4382,1,0,0.2,Topology has issues: Connection references unknown VNF: oai-n4sim
deepseek_r1_7b,C02,2,complex,500,steady,51.604,0.2,0.4459,0,0,0.2,
deepseek_r1_7b,C02,3,complex,500,steady,123.395,0.2222,0.3741,1,0,0.2,
deepseek_r1_7b,C02,4,complex,500,steady,31.488,0.0,0.0,1,0,0.0,No configuration artifacts provided — run VNF Configurator first
deepseek_r1_7b,C03,0,complex,200,fault-HA,33.695,0.2,0.5924,1,0,0.2,
deepseek_r1_7b,C03,1,complex,200,fault-HA,24.287,0.2,0.5977,0,0,0.2,
deepseek_r1_7b,C03,2,complex,200,fault-HA,24.411,0.0,0.5977,1,0,0.2,
deepseek_r1_7b,C03,3,complex,200,fault-HA,26.876,0.2,0.5924,1,0,0.2,
deepseek_r1_7b,C03,4,complex,200,fault-HA,32.596,0.2,0.5924,1,0,0.2,
deepseek_r1_7b,C04,0,complex,200,steady,19.535,0.0,0.8992,1,0,0.2,Topology has issues: Connection references unknown VNF: control_room; Connection references unknown VNF: node_a; Connection references unknown VNF: node_a; Connection references unknown VNF: node_b; Connection references unknown VNF: node_b; Connection references unknown VNF: node_c
deepseek_r1_7b,C04,1,complex,200,steady,81.483,0.2,0.9374,0,0,0.2,Topology has issues: Connection references unknown VNF: oai-ue
deepseek_r1_7b,C04,2,complex,200,steady,62.941,0.2,0.9369,1,0,0.2,Topology has issues: Connection references unknown VNF: oai-ue; Connection references unknown VNF: oai-ue; Connection references unknown VNF: oai-ueransim-gnb; Connection references unknown VNF: oai-ue; Connection references unknown VNF: oai-ueransim-ue
deepseek_r1_7b,C04,3,complex,200,steady,25.046,0.0,0.9447,0,0,0.2,
deepseek_r1_7b,C04,4,complex,200,steady,25.737,0.2,0.9369,1,0,0.2,
deepseek_r1_7b,C05,0,complex,500,bursty-headroom,46.754,0.2,0.3671,0,0,0.2,
deepseek_r1_7b,C05,1,complex,500,bursty-headroom,64.378,0.1667,0.1762,1,0,0.2,
deepseek_r1_7b,C05,2,complex,500,bursty-headroom,29.101,0.0,0.1615,1,0,0.2,Topology has issues: Connection references unknown VNF: slice_eMBB; Connection references unknown VNF: slice_uRAN; Connection references unknown VNF: slice_mMIMO
deepseek_r1_7b,C05,3,complex,500,bursty-headroom,25.239,0.3,0.2761,1,0,0.2,
deepseek_r1_7b,C05,4,complex,500,bursty-headroom,24.242,0.0,0.3043,1,0,0.2,
deepseek_r1_7b,C06,0,complex,500,steady,33.077,0.2,0.6428,0,0,0.2,
deepseek_r1_7b,C06,1,complex,500,steady,24.652,0.0,0.6512,1,0,0.2,
deepseek_r1_7b,C06,2,complex,500,steady,46.457,0.0,0.5962,1,0,0.2,
deepseek_r1_7b,C06,3,complex,500,steady,29.306,0.2,0.6428,0,0,0.2,
deepseek_r1_7b,C06,4,complex,500,steady,29.349,0.2,0.6428,0,0,0.2,
deepseek_r1_7b,C07,0,complex,200,fault-HA,23.828,0.2,0.6286,0,0,0.2,
deepseek_r1_7b,C07,1,complex,200,fault-HA,26.648,0.3,0.6234,0,0,0.2,
deepseek_r1_7b,C07,2,complex,200,fault-HA,24.205,0.0,0.6163,1,0,0.2,
deepseek_r1_7b,C07,3,complex,200,fault-HA,23.407,1.0,0.0,1,0,0.2,
deepseek_r1_7b,C07,4,complex,200,fault-HA,24.723,0.0,0.5685,1,0,0.2,Topology has issues: Duplicate VNF name: oai-upf; Duplicate VNF name: oai-nssf; Duplicate VNF name: oai-upf
deepseek_r1_7b,C08,0,complex,500,steady,36.479,0.2,0.7109,1,0,0.2,
deepseek_r1_7b,C08,1,complex,500,steady,59.889,0.0,0.7109,1,0,0.2,
deepseek_r1_7b,C08,2,complex,500,steady,28.139,0.3333,0.6932,1,0,0.2,
deepseek_r1_7b,C08,3,complex,500,steady,69.4,0.0,0.7261,0,0,0.2,
deepseek_r1_7b,C08,4,complex,500,steady,29.053,0.2,0.7183,1,0,0.2,
deepseek_r1_7b,C09,0,complex,50,steady,35.63,0.2,0.8561,0,0,0.2,
deepseek_r1_7b,C09,1,complex,50,steady,21.229,0.0,0.8646,0,0,0.2,
deepseek_r1_7b,C09,2,complex,50,steady,24.123,0.0,0.333,1,0,0.2,Topology has issues: Connection references unknown VNF: oai-upf-1; Connection references unknown VNF: eMBB-slice-1; Connection references unknown VNF: oai-upf-2; Connection references unknown VNF: eMBB-slice-1
deepseek_r1_7b,C09,3,complex,50,steady,20.485,0.0,0.7285,1,0,0.2,
deepseek_r1_7b,C09,4,complex,50,steady,25.168,0.0,0.9075,1,0,0.2,
deepseek_r1_7b,N09,0,complex,200,bursty-headroom,38.467,0.25,0.8709,1,0,0.2,
deepseek_r1_7b,N09,1,complex,200,bursty-headroom,27.891,0.0,0.8796,1,0,0.2,
